step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
398,4626608,3184,0.019035071167786414,0.0,0.5555555555555556,,,
399,4640440,3192,0.017147326422749756,0.0,0.5161290322580645,,,
400,4653504,3200,0.01692526861274923,0.0,0.6470588235294118,,,
401,4665160,3208,0.01829283260542631,0.0,0.5128205128205128,0.015713539091684055,0.0,0.5428571428571428
402,4676880,3216,0.019843989230796777,0.0,0.5277777777777778,,,
403,4688728,3224,0.019498294012238394,0.125,0.6129032258064516,,,
404,4701728,3232,0.019585110983739846,0.125,0.5151515151515151,,,
405,4711592,3240,0.019995544360534957,0.125,0.6774193548387096,,,
406,4720624,3248,0.023146222587842068,0.0,0.4411764705882353,,,
407,4733688,3256,0.018574537012037165,0.0,0.5,,,
408,4745088,3264,0.020436238786703517,0.0,0.48484848484848486,,,
409,4756168,3272,0.02145394869473089,0.0,0.42857142857142855,0.01942982095266768,0.0,0.5277777777777778
410,4765904,3280,0.022410438488166515,0.0,0.5294117647058824,,,
411,4773720,3288,0.027027630737813287,0.0,0.5714285714285714,,,
412,4784544,3296,0.01874088935271582,0.0,0.5483870967741935,,,
413,4794216,3304,0.02070428430062327,0.0,0.5833333333333334,,,
414,4806704,3312,0.019654390052626043,0.0,0.5,,,
415,4816632,3320,0.02210765602638017,0.0,0.48484848484848486,,,
416,4827776,3328,0.01968766217825819,0.125,0.5862068965517241,,,
417,4838216,3336,0.019867731533470656,0.0,0.5161290322580645,0.022115295775100952,0.0,0.4827586206896552
418,4851280,3344,0.015541744748756102,0.0,0.5952380952380952,,,
419,4861976,3352,0.021919378727290058,0.0,0.5882352941176471,,,
420,4873376,3360,0.020760965616072394,0.0,0.45161290322580644,,,
421,4885352,3368,0.017881408248294667,0.0,0.6111111111111112,,,
422,4895536,3376,0.022340684570041326,0.0,0.5882352941176471,,,
423,4905464,3384,0.022314208033185446,0.0,0.4482758620689655,,,
424,4915520,3392,0.027416701664703124,0.0,0.5932203389830508,,,
425,4925576,3400,0.019469670218139477,0.0,0.43333333333333335,0.015886397484212913,0.125,0.5517241379310345
426,4935504,3408,0.019981126000768047,0.0,0.6470588235294118,,,
427,4945880,3416,0.021129632938485503,0.0,0.4864864864864865,,,
428,4955936,3424,0.02101818055548662,0.125,0.5142857142857142,,,
429,4969192,3432,0.01627013047368815,0.0,0.6,,,
430,4980720,3440,0.0199584097842295,0.0,0.5588235294117647,,,
431,4992376,3448,0.020603076063389264,0.0,0.5135135135135135,,,
432,5003776,3456,0.018531643690022744,0.0,0.5333333333333333,,,
433,5015368,3464,0.017645892778673112,0.0,0.5151515151515151,0.022906091327906518,0.0,0.4857142857142857
434,5029584,3472,0.01661996584147863,0.125,0.5161290322580645,,,
435,5042968,3480,0.017411761419065547,0.0,0.5405405405405406,,,
436,5052384,3488,0.021384072886987182,0.0,0.5151515151515151,,,
437,5062760,3496,0.021302513322470427,0.0,0.4864864864864865,,,
438,5072304,3504,0.02152054603947438,0.0,0.5666666666666667,,,
439,5085240,3512,0.01721758638941506,0.0,0.5483870967741935,,,
440,5097088,3520,0.01804384902505674,0.125,0.5483870967741935,,,
441,5106824,3528,0.020620710680464564,0.0,0.5882352941176471,0.01663721387192692,0.0,0.6060606060606061
442,5119248,3536,0.015055182705079953,0.0,0.5333333333333333,,,
443,5130328,3544,0.01892959176249881,0.0,0.6585365853658537,,,
444,5140192,3552,0.020824994233644256,0.125,0.6666666666666666,,,
445,5152488,3560,0.02021260959583054,0.0,0.45161290322580644,,,
446,5163184,3568,0.018148706559277507,0.0,0.4482758620689655,,,
447,5178232,3576,0.012548032257175957,0.0,0.6296296296296297,,,
448,5192640,3584,0.016333021178399642,0.0,0.53125,,,
449,5204488,3592,0.01926985078522498,0.0,0.4838709677419355,0.01892920693916546,0.0,0.5757575757575758
450,5216464,3600,0.017889276012325886,0.0,0.5806451612903226,,,
451,5228056,3608,0.020693485343688683,0.125,0.5454545454545454,,,
452,5240096,3616,0.019591447474716226,0.0,0.5405405405405406,,,
453,5250024,3624,0.019339458647264655,0.0,0.5454545454545454,,,
454,5264688,3632,0.01548584793059649,0.0,0.5185185185185185,,,
455,5273976,3640,0.021120122112800694,0.0,0.4857142857142857,,,
456,5284608,3648,0.017955392099406043,0.0,0.6111111111111112,,,
457,5295752,3656,0.018464060936615602,0.0,0.45454545454545453,0.019286549257972893,0.0,0.48484848484848486
458,5309648,3664,0.01466768570254787,0.0,0.5142857142857142,,,
459,5320408,3672,0.021161069308007922,0.0,0.6111111111111112,,,
460,5328544,3680,0.02257827619352457,0.0,0.6176470588235294,,,
461,5343080,3688,0.015867363023518703,0.125,0.5555555555555556,,,
462,5356464,3696,0.017322568847812712,0.0,0.4482758620689655,,,
463,5369080,3704,0.019651223009329886,0.0,0.4642857142857143,,,
464,5380224,3712,0.02158732964060277,0.0,0.5517241379310345,,,
465,5392584,3720,0.016127099453896166,0.0,0.5454545454545454,0.018450770558136532,0.0,0.6388888888888888
466,5403344,3728,0.020751617377100268,0.0,0.45714285714285713,,,
467,5414232,3736,0.019737457972706016,0.0,0.6285714285714286,,,
468,5425760,3744,0.020022870717214702,0.0,0.5263157894736842,,,
469,5437288,3752,0.01938812421695805,0.0,0.4666666666666667,,,
470,5449520,3760,0.0169137210401343,0.0,0.48484848484848486,,,
471,5463224,3768,0.017779152747466328,0.0,0.5588235294117647,,,
472,5473152,3776,0.020494033974167953,0.0,0.5588235294117647,,,
473,5485384,3784,0.017553759966176287,0.0,0.4838709677419355,0.02329170731641041,0.0,0.45714285714285713
474,5494416,3792,0.020814175366516897,0.125,0.5333333333333333,,,
475,5503640,3800,0.02083701305306942,0.0,0.5675675675675675,,,
476,5516192,3808,0.01463968159477924,0.0,0.6071428571428571,,,
477,5524584,3816,0.02708028001992031,0.0,0.4864864864864865,,,
478,5535408,3824,0.02187447269904902,0.0,0.4864864864864865,,,
479,5546232,3832,0.01862265283256127,0.0,0.631578947368421,,,
480,5555392,3840,0.022371844368979012,0.0,0.48484848484848486,,,
481,5564808,3848,0.021116467672279485,0.125,0.5142857142857142,0.021079204328591256,0.0,0.40625
482,5574672,3856,0.023049117211669922,0.0,0.5428571428571428,,,
483,5587544,3864,0.019257385584823063,0.0,0.5714285714285714,,,
484,5598560,3872,0.018569535108671518,0.0,0.5862068965517241,,,
485,5609128,3880,0.022330607189767808,0.0,0.36,,,
486,5620976,3888,0.01801060851611652,0.0,0.53125,,,
487,5632120,3896,0.021300534958228385,0.0,0.43243243243243246,,,
488,5645248,3904,0.019115391283104428,0.0,0.5277777777777778,,,
489,5655368,3912,0.018447465130326766,0.0,0.4482758620689655,0.015596736775586562,0.0,0.5882352941176471
490,5665104,3920,0.021502624886354894,0.0,0.4117647058823529,,,
491,5679064,3928,0.01647588374591857,0.0,0.53125,,,
492,5689888,3936,0.019360919600090783,0.0,0.4666666666666667,,,
493,5699496,3944,0.019348849684274846,0.0,0.44,,,
494,5710512,3952,0.019233541014168538,0.125,0.6666666666666666,,,
495,5723192,3960,0.016388982742367785,0.125,0.5666666666666667,,,
496,5735232,3968,0.01677472012350449,0.0,0.625,,,
497,5747784,3976,0.015576664268988256,0.125,0.625,0.02134033485375431,0.0,0.5625
498,5757520,3984,0.019562029940813516,0.0,0.6571428571428571,,,
499,5766744,3992,0.021724037950912756,0.0,0.5555555555555556,,,
500,5776416,4000,0.01988960431866099,0.125,0.65625,,,
501,5786216,4008,0.022189926775074205,0.0,0.35714285714285715,,,
502,5796080,4016,0.02333849309283491,0.0,0.375,,,
503,5805688,4024,0.023807765319380156,0.0,0.4473684210526316,,,
504,5815552,4032,0.021076002112592068,0.125,0.5128205128205128,,,
505,5826824,4040,0.017957692257977217,0.0,0.6216216216216216,0.019196848198165348,0.0,0.5625
506,5838160,4048,0.018527506284336557,0.125,0.59375,,,
507,5849176,4056,0.02117837480622934,0.0,0.5151515151515151,,,
508,5863264,4064,0.01788704999671067,0.0,0.5151515151515151,,,
509,5873832,4072,0.020899858134114713,0.0,0.4482758620689655,,,
510,5887216,4080,0.019441883762131316,0.0,0.5142857142857142,,,
511,5901368,4088,0.015264555211305023,0.0,0.5588235294117647,,,
512,5915712,4096,0.01803000414803797,0.0,0.4473684210526316,,,
513,5924872,4104,0.019203049900782653,0.0,0.5555555555555556,0.01823803922784108,0.0,0.6470588235294118
514,5935248,4112,0.01862752184515986,0.0,0.5405405405405406,,,
515,5949976,4120,0.01400104784506182,0.0,0.5142857142857142,,,
516,5963168,4128,0.016135261482054915,0.0,0.5294117647058824,,,
517,5976808,4136,0.016233854765720437,0.0,0.53125,,,
518,5988464,4144,0.017846372294388773,0.0,0.4838709677419355,,,
519,6001656,4152,0.0160432541385546,0.0,0.5882352941176471,,,
520,6015552,4160,0.015484466741028404,0.0,0.5625,,,
521,6026056,4168,0.02001699742176782,0.125,0.5294117647058824,0.011771190679357077,0.0,0.6111111111111112
522,6036944,4176,0.022040193283067024,0.0,0.525,,,
523,6048216,4184,0.020311153022845984,0.0,0.5806451612903226,,,
524,6057632,4192,0.020329958474898546,0.0,0.6585365853658537,,,
525,6071336,4200,0.014517132580407668,0.125,0.5945945945945946,,,
526,6081968,4208,0.02351175197102259,0.0,0.4838709677419355,,,
527,6091576,4216,0.020808328058455016,0.0,0.5151515151515151,,,
528,6104896,4224,0.017502029305800956,0.0,0.5172413793103449,,,
529,6117448,4232,0.018620478028871606,0.0,0.5384615384615384,0.021699477116021354,0.0,0.6428571428571429
530,6128784,4240,0.021624507584574956,0.0,0.4444444444444444,,,
531,6140888,4248,0.020573525110180523,0.0,0.4074074074074074,,,
532,6153568,4256,0.018494598711607003,0.0,0.45454545454545453,,,
533,6163560,4264,0.019675743715780274,0.0,0.5151515151515151,,,
534,6178096,4272,0.015147078219241637,0.0,0.6,,,
535,6188088,4280,0.024678444288480237,0.0,0.5161290322580645,,,
536,6200832,4288,0.020131875159587084,0.0,0.4473684210526316,,,
537,6210568,4296,0.01986188522822267,0.0,0.5,0.017720427828739168,0.0,0.5151515151515151
538,6220560,4304,0.018646258969899306,0.0,0.5357142857142857,,,
539,6234520,4312,0.017222457073231903,0.0,0.5,,,
540,6247648,4320,0.0167325082397502,0.0,0.5588235294117647,,,
541,6263720,4328,0.014409104072070807,0.0,0.5555555555555556,,,
542,6273200,4336,0.01872521495199423,0.0,0.5588235294117647,,,
543,6285240,4344,0.016239189863680788,0.0,0.5172413793103449,,,
544,6298560,4352,0.018258749726567776,0.0,0.5588235294117647,,,
545,6310408,4360,0.02067140028717125,0.0,0.6176470588235294,0.018703098140309817,0.125,0.6486486486486487
546,6321296,4368,0.021454313870940368,0.0,0.5581395348837209,,,
547,6329880,4376,0.02268599882998456,0.125,0.5333333333333333,,,
548,6344096,4384,0.014950263167349704,0.0,0.5806451612903226,,,
549,6356776,4392,0.018122118110242908,0.0,0.5142857142857142,,,
550,6366384,4400,0.019074373187120346,0.0,0.6060606060606061,,,
551,6380472,4408,0.015325239926840867,0.0,0.5333333333333333,,,
552,6392384,4416,0.018941156140290974,0.0,0.5476190476190477,,,
553,6403272,4424,0.021949177200348596,0.0,0.5384615384615384,0.01806682586434004,0.125,0.6
554,6415056,4432,0.019149599870700636,0.0,0.5,,,
555,6424600,4440,0.017255669574314337,0.0,0.6,,,
556,6434784,4448,0.021332014647119438,0.0,0.5517241379310345,,,
557,6444712,4456,0.01988239719819262,0.0,0.4838709677419355,,,
558,6453424,4464,0.022344403880290298,0.0,0.5625,,,
559,6465528,4472,0.018187313662797647,0.0,0.5555555555555556,,,
560,6478272,4480,0.01696633237510172,0.0,0.4411764705882353,,,
561,6490568,4488,0.016907744669760572,0.0,0.6,0.02028162772824019,0.0,0.6216216216216216
562,6504016,4496,0.01687531792851225,0.0,0.4482758620689655,,,
563,6515480,4504,0.018330651512595927,0.0,0.4074074074074074,,,
564,6526944,4512,0.02338236872758963,0.0,0.5,,,
565,6538472,4520,0.01916916565568988,0.0,0.5128205128205128,,,
566,6549040,4528,0.01954894313164296,0.0,0.6285714285714286,,,
567,6559736,4536,0.02132908810766993,0.0,0.45161290322580644,,,
568,6572160,4544,0.016235105794366912,0.0,0.5625,,,
569,6583752,4552,0.018793595361760097,0.0,0.4117647058823529,0.02092706387332997,0.0,0.625
570,6597072,4560,0.017531635516139163,0.0,0.5151515151515151,,,
571,6608344,4568,0.016514539960185537,0.0,0.5161290322580645,,,
572,6622112,4576,0.015543210322843382,0.125,0.6153846153846154,,,
573,6632296,4584,0.02069867408989842,0.0,0.5172413793103449,,,
574,6642800,4592,0.020318511905286104,0.0,0.5294117647058824,,,
575,6656376,4600,0.01623647909687783,0.125,0.6451612903225806,,,
576,6668096,4608,0.01591154317006174,0.0,0.5555555555555556,,,
577,6679176,4616,0.018560360452226372,0.0,0.5,0.012887082282902732,0.0,0.6
578,6689872,4624,0.01722760645411652,0.0,0.5294117647058824,,,
579,6705624,4632,0.013998105528415147,0.0,0.6216216216216216,,,
580,6717536,4640,0.01633960305173669,0.0,0.5483870967741935,,,
581,6729256,4648,0.01615311009427715,0.0,0.46153846153846156,,,
582,6741296,4656,0.02020009526203968,0.0,0.5428571428571428,,,
583,6755192,4664,0.01699519586710697,0.125,0.6666666666666666,,,
584,6766592,4672,0.02112179591469455,0.0,0.5135135135135135,,,
585,6778056,4680,0.021191394492855165,0.0,0.5757575757575758,0.017885531592799722,0.0,0.6470588235294118
586,6789520,4688,0.01689507681504516,0.0,0.5161290322580645,,,
587,6801048,4696,0.018200389443814594,0.125,0.6428571428571429,,,
588,6812064,4704,0.016836327751871813,0.0,0.5294117647058824,,,
589,6824424,4712,0.01499441067095116,0.0,0.5454545454545454,,,
590,6835888,4720,0.01929236480740695,0.0,0.5555555555555556,,,
591,6845304,4728,0.02173311466709461,0.0,0.5416666666666666,,,
592,6857216,4736,0.019043531142344347,0.0,0.5135135135135135,,,
593,6870664,4744,0.014878941759333084,0.0,0.5454545454545454,0.019257911094950186,0.0,0.41379310344827586
594,6881808,4752,0.019567705984622544,0.0,0.5428571428571428,,,
595,6893016,4760,0.01865592417077253,0.0,0.41935483870967744,,,
596,6904288,4768,0.01859344198312767,0.0,0.5294117647058824,,,
597,6915880,4776,0.01949136182531824,0.0,0.5517241379310345,,,
598,6928816,4784,0.014557478587974888,0.125,0.5161290322580645,,,
599,6939512,4792,0.021437592302182056,0.0,0.45454545454545453,,,
600,6949568,4800,0.021590064782717192,0.0,0.5428571428571428,,,
601,6960584,4808,0.018924761363848765,0.0,0.5,0.020709382459434798,0.0,0.5
602,6971792,4816,0.018526673655408814,0.0,0.5428571428571428,,,
603,6982552,4824,0.016847819872643416,0.0,0.59375,,,
604,6993632,4832,0.02178566603708379,0.0,0.45161290322580644,,,
605,7005736,4840,0.01804461424394871,0.0,0.6060606060606061,,,
606,7016240,4848,0.021972149038447443,0.0,0.6060606060606061,,,
607,7028536,4856,0.01673244668425538,0.0,0.48484848484848486,,,
608,7041600,4864,0.017627892953486702,0.0,0.5333333333333333,,,
609,7051976,4872,0.01865333912656168,0.0,0.5172413793103449,0.019525981760134585,0.0,0.5789473684210527
610,7063760,4880,0.01734891071147632,0.0,0.5428571428571428,,,
611,7076824,4888,0.015634819952590397,0.0,0.5294117647058824,,,
612,7085920,4896,0.021989593483389042,0.125,0.5517241379310345,,,
613,7098472,4904,0.016913695180374107,0.0,0.5483870967741935,,,
614,7110896,4912,0.01776651925143005,0.0,0.5357142857142857,,,
615,7123320,4920,0.015622769869548974,0.0,0.5483870967741935,,,
616,7136960,4928,0.019577519230933184,0.0,0.5135135135135135,,,
617,7147336,4936,0.017027917178409378,0.0,0.5625,0.01796423943009711,0.0,0.5135135135135135
618,7158544,4944,0.016815782668289484,0.0,0.5,,,
619,7171992,4952,0.01733920903069462,0.0,0.41935483870967744,,,
620,7180960,4960,0.02359608047486128,0.0,0.5172413793103449,,,
621,7192360,4968,0.019363831997707887,0.0,0.5151515151515151,,,
622,7204464,4976,0.018474658203931467,0.0,0.5806451612903226,,,
623,7215160,4984,0.018809134893379008,0.0,0.5526315789473685,,,
624,7225472,4992,0.022795148011158468,0.0,0.5714285714285714,,,
625,7236616,5000,0.017259742605485722,0.0,0.5294117647058824,0.022479605496847098,0.125,0.5454545454545454
626,7245264,5008,0.023784567532724718,0.0,0.4722222222222222,,,
627,7260056,5016,0.014292671871577624,0.0,0.59375,,,
628,7273952,5024,0.015327281107575823,0.0,0.5,,,
629,7288168,5032,0.016166884715244762,0.0,0.52,,,
630,7300336,5040,0.018904648578115444,0.0,0.46875,,,
631,7311352,5048,0.020642441626836663,0.0,0.5172413793103449,,,
632,7321408,5056,0.020642643250128455,0.0,0.6129032258064516,,,
633,7332488,5064,0.018567616294068327,0.0,0.5405405405405406,0.015124028203317222,0.0,0.4411764705882353
634,7343952,5072,0.015274621899629819,0.0,0.59375,,,
635,7355672,5080,0.020134074082135345,0.0,0.5151515151515151,,,
636,7366688,5088,0.017600604748900597,0.0,0.5555555555555556,,,
637,7380136,5096,0.01951875964173612,0.0,0.4838709677419355,,,
638,7393584,5104,0.016590041034010832,0.0,0.5882352941176471,,,
639,7404024,5112,0.019237834345807194,0.0,0.4827586206896552,,,
640,7415680,5120,0.020307702403896326,0.0,0.41379310344827586,,,
641,7427784,5128,0.019064874923265692,0.0,0.5428571428571428,0.02051393245337184,0.0,0.46875
642,7437904,5136,0.02091882457833425,0.0,0.525,,,
643,7453080,5144,0.013162642635896329,0.0,0.5555555555555556,,,
644,7466656,5152,0.01620453781912739,0.0,0.45161290322580644,,,
645,7477736,5160,0.018944059173775306,0.0,0.5675675675675675,,,
646,7489456,5168,0.01778793392012781,0.0,0.4230769230769231,,,
647,7499640,5176,0.018559807001149415,0.0,0.5806451612903226,,,
648,7512256,5184,0.016028396126587772,0.125,0.5757575757575758,,,
649,7523400,5192,0.01822814521343045,0.0,0.5483870967741935,0.015436958410278197,0.0,0.5555555555555556
650,7534864,5200,0.018038585905462378,0.0,0.5588235294117647,,,
651,7548440,5208,0.017581084398950703,0.0,0.5588235294117647,,,
652,7564448,5216,0.013695133593319513,0.0,0.4864864864864865,,,
653,7574568,5224,0.017936873743993387,0.0,0.5161290322580645,,,
654,7584304,5232,0.0162116561745504,0.0,0.5517241379310345,,,
655,7596728,5240,0.015523238033396244,0.0,0.5666666666666667,,,
656,7605888,5248,0.018589669933271408,0.125,0.6428571428571429,,,
657,7617160,5256,0.017593200703628,0.0,0.43333333333333335,0.021116060994844057,0.0,0.5185185185185185
658,7631824,5264,0.015954142419475927,0.0,0.5,,,
659,7643032,5272,0.01472639518919995,0.0,0.6153846153846154,,,
660,7656736,5280,0.017885908865182654,0.0,0.5,,,
661,7667816,5288,0.020586839827974768,0.0,0.42857142857142855,,,
662,7680304,5296,0.0185043871526623,0.0,0.5882352941176471,,,
663,7693688,5304,0.0165575780523856,0.0,0.5757575757575758,,,
664,7705408,5312,0.01620981886215449,0.0,0.6333333333333333,,,
665,7715272,5320,0.019639267349531562,0.0,0.3793103448275862,0.01966750724611107,0.0,0.5757575757575758
666,7726160,5328,0.021132232166414005,0.125,0.696969696969697,,,
667,7736984,5336,0.01956419358205193,0.0,0.5172413793103449,,,
668,7748576,5344,0.021460134278697987,0.0,0.42424242424242425,,,
669,7759272,5352,0.01685429656489609,0.0,0.6071428571428571,,,
670,7770224,5360,0.01773663907305507,0.0,0.6176470588235294,,,
671,7780856,5368,0.018237517633159252,0.125,0.65625,,,
672,7789696,5376,0.019706649637126785,0.0,0.5862068965517241,,,
673,7800136,5384,0.017847600210250208,0.125,0.5151515151515151,0.020613319767779078,0.0,0.4473684210526316
674,7810000,5392,0.02022700710123649,0.0,0.5405405405405406,,,
675,7822424,5400,0.01851876751703728,0.125,0.6071428571428571,,,
676,7834976,5408,0.020331359961501566,0.0,0.4864864864864865,,,
677,7845352,5416,0.019941944457471595,0.0,0.5714285714285714,,,
678,7855728,5424,0.02033489026338404,0.125,0.5161290322580645,,,
679,7866744,5432,0.019620744691622092,0.0,0.46153846153846156,,,
680,7878592,5440,0.016864503254678767,0.0,0.5454545454545454,,,
681,7888392,5448,0.01888694401784531,0.125,0.6285714285714286,0.01876681240894472,0.0,0.5666666666666667
